data;orientacao;midia;tipo_midia;campanha;investimento;impressoes;cliques;visitas;pedidos
01/04/2025;conversao;midia6;tipo3;remarketing;3449,999999;535796;1470;184;7
01/04/2025;conversao;midia7;tipo3;smart;2002,02;337380;1696;395;1
02/04/2025;afiliados;midia3;tipo2;afiliados;8521,643967;2360205;7306;4576;3
02/04/2025;consideracao;midia1;tipo7;ace-android;5107,2543;1465639;23696;;
02/04/2025;consideracao;midia1;tipo7;aci-android;1603,194668;185846;14400;;
02/04/2025;conversao;midia5;tipo2;pmax;1034,28;4016;201;145;5
02/04/2025;conversao;midia5;tipo1;1p-2p;2077,87;79485;1191;749;16
02/04/2025;conversao;midia5;tipo1;exata;924,03;14089;428;348;4
02/04/2025;conversao;midia2;tipo4;asc;16204,55;815971;5002;2464;23
02/04/2025;conversao;midia2;tipo4;catalogo;36793,22;11636102;30991;5602;116
02/04/2025;conversao;midia2;tipo4;migracao;37593,47;3211271;26765;5316;35
02/04/2025;conversao;midia2;tipo4;remarketing;36620,94;2927675;17328;4020;79
02/04/2025;conversao;midia2;tipo5;whatsapp;2173,75;100346;676;210;
02/04/2025;conversao;midia1;tipo2;pmax;66616,42942;2893404;27683;10743;214
02/04/2025;conversao;midia1;tipo2;remarketing;5011,937351;336112;1964;1148;16
02/04/2025;conversao;midia1;tipo1;1p-2p;93576,60399;89195;16032;10534;473
02/04/2025;conversao;midia1;tipo1;3p;11342,10795;32235;2562;1871;51
02/04/2025;conversao;midia1;tipo1;exata;26776,16602;31978;8286;6030;173
02/04/2025;conversao;midia1;tipo1;portabilidade;7214,079368;5750;1802;1239;46
02/04/2025;conversao;midia1;tipo1;pos-black;1672,094894;1915;388;261;13
02/04/2025;conversao;midia1;tipo1;tim-controle;6915,175516;4504;1968;1356;117
02/04/2025;conversao;midia4;tipo2;purchase;4957,48;240713;7615;2906;132
02/04/2025;conversao;midia6;tipo3;remarketing;2489,999999;370467;1016;172;4
02/04/2025;conversao;midia7;tipo3;smart;2003,65;375194;1699;326;0
03/04/2025;afiliados;midia3;tipo2;afiliados;8024,342811;2890487;9360;5531;2
03/04/2025;consideracao;midia1;tipo7;ace-android;5064,813417;1339123;20001;;
03/04/2025;consideracao;midia1;tipo7;aci-android;1566,95827;185350;13723;;
03/04/2025;conversao;midia5;tipo2;pmax;804,24;2526;184;140;8
03/04/2025;conversao;midia5;tipo2;remarketing;0,4;118;1;1;0
03/04/2025;conversao;midia5;tipo1;1p-2p;2085,459999;70650;1106;561;7
03/04/2025;conversao;midia5;tipo1;exata;908,26;34662;481;313;4
03/04/2025;conversao;midia2;tipo4;asc;14485;781435;5114;2444;11
03/04/2025;conversao;midia2;tipo4;catalogo;37477,6;5435524;18384;37452;1437
03/04/2025;conversao;midia2;tipo4;migracao;37267,81;3095346;20621;5579;98
03/04/2025;conversao;midia2;tipo4;remarketing;35093,95;2904296;15597;4324;101
03/04/2025;conversao;midia2;tipo5;whatsapp;2180;101189;846;423;
03/04/2025;conversao;midia1;tipo2;pmax;70354,84037;7960083;99682;34714;142
03/04/2025;conversao;midia1;tipo2;remarketing;5235,400298;353393;2148;990;6
03/04/2025;conversao;midia1;tipo1;1p-2p;85682,0888;83524;14851;9774;488
03/04/2025;conversao;midia1;tipo1;3p;11825,06592;28267;2660;2034;76
03/04/2025;conversao;midia1;tipo1;exata;25364,06713;30287;7313;5445;182
03/04/2025;conversao;midia1;tipo1;portabilidade;7262,997017;5458;1683;1160;36
03/04/2025;conversao;midia1;tipo1;pos-black;1788,045419;2336;415;276;8
03/04/2025;conversao;midia1;tipo1;tim-controle;6355,554049;4158;1886;1402;203
03/04/2025;conversao;midia4;tipo2;purchase;5040,55;247234;8734;2133;96
03/04/2025;conversao;midia6;tipo3;remarketing;2490;364255;1109;246;6
03/04/2025;conversao;midia7;tipo3;smart;1680,43;459180;1471;399;8
04/04/2025;afiliados;midia3;tipo2;afiliados;7670,601544;2020866;6892;4496;23
04/04/2025;consideracao;midia1;tipo7;ace-android;4009,587472;1213878;17875;;
04/04/2025;consideracao;midia1;tipo7;aci-android;1588,421406;176927;14717;;
04/04/2025;conversao;midia5;tipo2;pmax;924,07;1508;167;125;5
04/04/2025;conversao;midia5;tipo1;1p-2p;2073,199999;26501;1013;623;20
04/04/2025;conversao;midia5;tipo1;exata;733,129999;14923;388;216;8
04/04/2025;conversao;midia2;tipo4;asc;13279,58;840393;6284;2944;9
04/04/2025;conversao;midia2;tipo4;catalogo;32292,11;3673174;12185;35054;1749
04/04/2025;conversao;midia2;tipo4;migracao;35132,01;2414387;10500;5207;207
04/04/2025;conversao;midia2;tipo4;remarketing;32727,06;2301723;12658;6644;231
04/04/2025;conversao;midia2;tipo5;whatsapp;1648,36;80848;630;283;
04/04/2025;conversao;midia1;tipo2;pmax;57219,38739;5828193;42271;10298;113
04/04/2025;conversao;midia1;tipo2;remarketing;5335,723199;320742;1644;969;3
04/04/2025;conversao;midia1;tipo1;1p-2p;86463,25547;82136;14899;10309;543
04/04/2025;conversao;midia1;tipo1;3p;9043,579164;25690;2272;1769;69
04/04/2025;conversao;midia1;tipo1;exata;30891,14235;32560;7925;5802;201
04/04/2025;conversao;midia1;tipo1;portabilidade;6028,225959;4678;1567;1125;40
04/04/2025;conversao;midia1;tipo1;pos-black;2619,537898;2553;450;326;16
04/04/2025;conversao;midia1;tipo1;tim-controle;6205,73517;4238;1925;1559;210
04/04/2025;conversao;midia4;tipo2;purchase;4894,25;243671;20461;743;24
04/04/2025;conversao;midia6;tipo3;remarketing;2490;339111;944;351;15
04/04/2025;conversao;midia7;tipo3;smart;2747,63;766812;2810;748;3
05/04/2025;afiliados;midia3;tipo2;afiliados;8417,57881;2510142;9300;5520;18
05/04/2025;consideracao;midia1;tipo7;ace-android;4693,107495;1280843;18902;;
05/04/2025;consideracao;midia1;tipo7;aci-android;1552,872574;150401;12558;;
05/04/2025;conversao;midia5;tipo2;pmax;953,71;2392;128;88;3
05/04/2025;conversao;midia5;tipo2;remarketing;26,35;7087;74;38;0
05/04/2025;conversao;midia5;tipo1;1p-2p;976,97;12971;502;317;14
05/04/2025;conversao;midia5;tipo1;exata;372,43;7592;169;91;4
05/04/2025;conversao;midia2;tipo4;asc;12465,61;896427;6680;2682;11
05/04/2025;conversao;midia2;tipo4;catalogo;25172,6;3112900;10043;26411;1158
05/04/2025;conversao;midia2;tipo4;migracao;26570,71;2191270;8493;3844;177
05/04/2025;conversao;midia2;tipo4;remarketing;24460,66;1703668;10027;4996;210
05/04/2025;conversao;midia2;tipo5;whatsapp;2843,459999;148704;1059;328;
05/04/2025;conversao;midia1;tipo2;pmax;81152,3736;10315318;63519;9935;121
05/04/2025;conversao;midia1;tipo2;remarketing;5119,850191;372528;1980;931;6
05/04/2025;conversao;midia1;tipo1;1p-2p;71870,1908;73710;12693;8480;380
05/04/2025;conversao;midia1;tipo1;3p;6937,185343;27125;1851;1404;45
05/04/2025;conversao;midia1;tipo1;exata;22478,98291;22953;5943;4436;164
05/04/2025;conversao;midia1;tipo1;portabilidade;6619,758997;5399;1451;934;40
05/04/2025;conversao;midia1;tipo1;pos-black;1932,107826;2283;469;302;15
05/04/2025;conversao;midia1;tipo1;tim-controle;5372,589331;3675;1665;1181;121
05/04/2025;conversao;midia4;tipo2;purchase;5171,75;119796;5297;1029;64
05/04/2025;conversao;midia6;tipo3;remarketing;2490;406240;999;485;19
05/04/2025;conversao;midia7;tipo3;smart;2761,25;818256;2865;949;5
06/04/2025;afiliados;midia3;tipo2;afiliados;8456,485772;2890000;10306;5870;7
06/04/2025;consideracao;midia1;tipo7;ace-android;4632,552313;1341512;21893;;
06/04/2025;consideracao;midia1;tipo7;aci-android;1573,495406;168205;10839;;
06/04/2025;conversao;midia5;tipo2;pmax;820,82;4898;104;68;1
06/04/2025;conversao;midia5;tipo2;remarketing;84,43;30512;234;111;0
06/04/2025;conversao;midia5;tipo1;1p-2p;595,699999;9849;318;209;5
06/04/2025;conversao;midia5;tipo1;exata;234,969999;6586;113;73;1
06/04/2025;conversao;midia2;tipo4;asc;15896,66;1322243;10077;4449;63
06/04/2025;conversao;midia2;tipo4;catalogo;35872,14;4868900;15214;19544;793
06/04/2025;conversao;midia2;tipo4;migracao;34059,25;3259886;11828;4740;185
06/04/2025;conversao;midia2;tipo4;remarketing;34436,34;2606662;13982;6573;227
06/04/2025;conversao;midia2;tipo5;whatsapp;2364,85;121939;974;329;
06/04/2025;conversao;midia1;tipo2;pmax;38251,52791;4008807;30521;7942;94
06/04/2025;conversao;midia1;tipo2;remarketing;5204,5361;357912;2353;1070;10
06/04/2025;conversao;midia1;tipo1;1p-2p;56469,4502;47491;10197;6783;404
06/04/2025;conversao;midia1;tipo1;3p;7051,569266;25790;1781;1365;53
06/04/2025;conversao;midia1;tipo1;exata;17700,22206;17594;4632;3504;140
06/04/2025;conversao;midia1;tipo1;portabilidade;3263,664763;2745;950;635;54
06/04/2025;conversao;midia1;tipo1;pos-black;1525,77483;1367;336;205;9
06/04/2025;conversao;midia1;tipo1;tim-controle;3644,722893;2497;1124;844;106
06/04/2025;conversao;midia4;tipo2;purchase;5141,52;43575;3040;709;75
06/04/2025;conversao;midia6;tipo3;remarketing;2490;450728;1015;495;10
06/04/2025;conversao;midia7;tipo3;smart;2153,11;625694;2071;841;5
07/04/2025;afiliados;midia3;tipo2;afiliados;8190,051582;1940861;5616;4058;57
07/04/2025;consideracao;midia1;tipo7;ace-android;4246,788686;1411943;21300;;
07/04/2025;consideracao;midia1;tipo7;aci-android;1599,461532;165844;15218;;
07/04/2025;conversao;midia5;tipo2;pmax;1035;1279;144;122;6
07/04/2025;conversao;midia5;tipo2;remarketing;689,71;167932;1414;579;2
07/04/2025;conversao;midia5;tipo1;1p-2p;2052,02;26110;1035;680;10
07/04/2025;conversao;midia5;tipo1;exata;919,68;9856;502;290;8
07/04/2025;conversao;midia2;tipo4;asc;15388,72;1067481;8271;3753;64
07/04/2025;conversao;midia2;tipo4;catalogo;43467,53;5354411;17093;36866;1632
07/04/2025;conversao;midia2;tipo4;migracao;32888,72;2952417;10711;4607;208
07/04/2025;conversao;midia2;tipo4;remarketing;35405,28;2565167;13396;6948;248
07/04/2025;conversao;midia2;tipo5;whatsapp;2587,68;96024;757;271;
07/04/2025;conversao;midia1;tipo2;pmax;33581,22206;872943;12719;6813;170
07/04/2025;conversao;midia1;tipo2;remarketing;5213,698759;334625;2493;1188;13
07/04/2025;conversao;midia1;tipo1;1p-2p;113828,5104;102451;17469;11302;654
07/04/2025;conversao;midia1;tipo1;3p;17835,07904;38786;3205;2370;80
07/04/2025;conversao;midia1;tipo1;exata;38414,80731;45078;10766;8029;252
07/04/2025;conversao;midia1;tipo1;portabilidade;8259,905418;5784;1847;1295;95
07/04/2025;conversao;midia1;tipo1;pos-black;2149,762009;2439;455;308;11
07/04/2025;conversao;midia1;tipo1;tim-controle;6595,643257;4257;1878;1448;175
07/04/2025;conversao;midia4;tipo2;purchase;4830,95;72910;4526;1020;71
07/04/2025;conversao;midia6;tipo3;remarketing;2490;374279;982;432;10
07/04/2025;conversao;midia7;tipo3;smart;2486,99;806437;2587;821;3
08/04/2025;afiliados;midia3;tipo2;afiliados;12792,06172;1602096;4504;3448;20
08/04/2025;consideracao;midia1;tipo7;ace-android;4895,448367;912919;11409;;
08/04/2025;consideracao;midia1;tipo7;aci-android;1556,594712;163656;14136;;
08/04/2025;conversao;midia5;tipo2;pmax;1031,699999;3830;157;129;3
08/04/2025;conversao;midia5;tipo2;remarketing;723,15;181422;1516;546;4
08/04/2025;conversao;midia5;tipo1;1p-2p;1598,04;28611;905;525;17
08/04/2025;conversao;midia5;tipo1;exata;840,02;7985;406;254;13
08/04/2025;conversao;midia2;tipo4;asc;15274,26;1098170;8539;3802;73
08/04/2025;conversao;midia2;tipo4;catalogo;44506,06;5402151;19503;33488;1150
08/04/2025;conversao;midia2;tipo4;migracao;34955,76;3096802;13463;5376;165
08/04/2025;conversao;midia2;tipo4;remarketing;37426,74;2770184;15736;7423;252
08/04/2025;conversao;midia2;tipo5;whatsapp;2340,649999;101708;742;295;
08/04/2025;conversao;midia1;tipo2;pmax;38076,52836;861731;13198;6450;149
08/04/2025;conversao;midia1;tipo2;remarketing;5194,2402;342052;2159;1189;20
08/04/2025;conversao;midia1;tipo1;1p-2p;108573,0494;92353;16893;11167;588
08/04/2025;conversao;midia1;tipo1;3p;13069,05305;29804;2611;1926;57
08/04/2025;conversao;midia1;tipo1;exata;40038,01197;40384;10423;7655;293
08/04/2025;conversao;midia1;tipo1;portabilidade;15486,86091;9626;2589;1774;123
08/04/2025;conversao;midia1;tipo1;pos-black;1980,886588;2124;440;246;9
08/04/2025;conversao;midia1;tipo1;tim-controle;6567,160904;4126;1809;1391;248
08/04/2025;conversao;midia4;tipo2;purchase;5209,46;74217;6682;1591;87
08/04/2025;conversao;midia6;tipo3;remarketing;2490;379170;1020;615;4
08/04/2025;conversao;midia7;tipo3;smart;1997,869999;574099;1922;640;7
09/04/2025;afiliados;midia3;tipo2;afiliados;14345,51184;1778951;4841;3360;43
09/04/2025;consideracao;midia1;tipo7;ace-android;3458,755737;1043593;14214;;
09/04/2025;consideracao;midia1;tipo7;aci-android;1579,344699;170845;13810;;
09/04/2025;conversao;midia5;tipo2;pmax;1022,34;4665;170;108;1
09/04/2025;conversao;midia5;tipo2;remarketing;715,21;168841;1441;495;3
09/04/2025;conversao;midia5;tipo1;1p-2p;1885,31;133454;1113;594;12
09/04/2025;conversao;midia5;tipo1;exata;912,98;27044;474;214;8
09/04/2025;conversao;midia2;tipo4;asc;14430,57;846600;7456;4258;108
09/04/2025;conversao;midia2;tipo4;catalogo;47451,8;5780758;20666;35881;1274
09/04/2025;conversao;midia2;tipo4;migracao;36700,14;3162624;13469;5685;214
09/04/2025;conversao;midia2;tipo4;portabilidade;2449,56;319546;1118;638;18
09/04/2025;conversao;midia2;tipo4;remarketing;39283,33;2973418;15967;8388;276
09/04/2025;conversao;midia2;tipo5;whatsapp;2462,94;99365;814;303;
09/04/2025;conversao;midia1;tipo2;pmax;33363,72607;718381;11526;5494;131
09/04/2025;conversao;midia1;tipo2;remarketing;5122,866672;331080;2093;1066;10
09/04/2025;conversao;midia1;tipo1;1p-2p;104538,6816;86862;16463;10791;549
09/04/2025;conversao;midia1;tipo1;3p;11980,25101;34082;2452;1832;61
09/04/2025;conversao;midia1;tipo1;exata;36853,67214;37980;9697;7353;298
09/04/2025;conversao;midia1;tipo1;portabilidade;14997,20849;8554;2599;1661;148
09/04/2025;conversao;midia1;tipo1;pos-black;1902,954309;1664;397;237;7
09/04/2025;conversao;midia1;tipo1;tim-controle;6247,818881;3661;1714;1284;122
09/04/2025;conversao;midia4;tipo2;purchase;4764,43;49799;3724;768;97
09/04/2025;conversao;midia6;tipo3;remarketing;2490;357785;939;520;12
09/04/2025;conversao;midia7;tipo3;smart;2150,8;608641;2184;825;3
10/04/2025;afiliados;midia3;tipo2;afiliados;11915,1447;1678534;4837;3289;25
10/04/2025;consideracao;midia1;tipo7;ace-android;4153,490547;1297290;19044;;
10/04/2025;consideracao;midia1;tipo7;aci-android;1562,863319;145738;15013;;
10/04/2025;conversao;midia5;tipo2;pmax;1037,56;3470;149;109;4
10/04/2025;conversao;midia5;tipo2;remarketing;690,22;175919;1373;431;2
10/04/2025;conversao;midia5;tipo1;1p-2p;2078,12;132320;1135;624;10
10/04/2025;conversao;midia5;tipo1;exata;934,04;28470;459;245;5
10/04/2025;conversao;midia2;tipo4;asc;13068,2;787289;5187;3457;209
10/04/2025;conversao;midia2;tipo4;catalogo;44252,59;5561699;19346;47157;2067
10/04/2025;conversao;midia2;tipo4;migracao;33875,04;2600464;12803;5391;178
10/04/2025;conversao;midia2;tipo4;portabilidade;6736,1;469929;2372;1502;71
10/04/2025;conversao;midia2;tipo4;remarketing;43222,83;2589820;15657;8927;414
10/04/2025;conversao;midia2;tipo5;whatsapp;2252,51;86527;791;275;
10/04/2025;conversao;midia1;tipo2;pmax;73503,6538;1457332;24010;12431;273
10/04/2025;conversao;midia1;tipo2;remarketing;5174,243287;359671;2681;1168;13
10/04/2025;conversao;midia1;tipo1;1p-2p;115884,1426;92705;17142;10815;535
10/04/2025;conversao;midia1;tipo1;3p;11531,10439;34349;2402;1820;79
10/04/2025;conversao;midia1;tipo1;exata;35597,04044;32261;9047;6768;281
10/04/2025;conversao;midia1;tipo1;portabilidade;18185,42252;9461;2855;1790;145
10/04/2025;conversao;midia1;tipo1;pos-black;1756,50391;1468;358;213;13
10/04/2025;conversao;midia1;tipo1;tim-controle;6740,273962;4086;1970;1402;183
10/04/2025;conversao;midia4;tipo2;purchase;5049,54;65897;4813;1214;78
10/04/2025;conversao;midia6;tipo3;remarketing;2490;360495;887;503;15
10/04/2025;conversao;midia7;tipo3;smart;2275,629998;737561;2279;972;9
11/04/2025;afiliados;midia3;tipo2;afiliados;10261,81984;1574688;5075;3308;16
11/04/2025;consideracao;midia1;tipo7;ace-android;4031,985452;1231942;17857;;
11/04/2025;consideracao;midia1;tipo7;aci-android;1561,638316;153819;13563;;
11/04/2025;conversao;midia5;tipo2;pmax;1005,83;2164;174;122;8
11/04/2025;conversao;midia5;tipo2;remarketing;644,1;160881;1203;429;4
11/04/2025;conversao;midia5;tipo1;1p-2p;1330,41;125592;848;427;11
11/04/2025;conversao;midia5;tipo1;exata;606,64;2636;302;189;4
11/04/2025;conversao;midia2;tipo4;asc;12323,15;866216;4534;2874;123
11/04/2025;conversao;midia2;tipo4;catalogo;45335,64;5807073;21446;48769;1587
11/04/2025;conversao;midia2;tipo4;migracao;32032,17;2779118;12697;5016;175
11/04/2025;conversao;midia2;tipo4;portabilidade;5669,32;442277;1886;1123;61
11/04/2025;conversao;midia2;tipo4;remarketing;38203,55;2498071;13405;7503;271
11/04/2025;conversao;midia2;tipo5;whatsapp;2219,27;95732;788;281;
11/04/2025;conversao;midia1;tipo2;pmax;44365,71757;1380888;19649;9636;163
11/04/2025;conversao;midia1;tipo2;remarketing;5153,726766;361337;2311;1054;12
11/04/2025;conversao;midia1;tipo1;1p-2p;82889,96895;69062;13023;8501;450
11/04/2025;conversao;midia1;tipo1;3p;9162,83609;28063;2053;1536;51
11/04/2025;conversao;midia1;tipo1;exata;28267,30811;29723;7709;5750;215
11/04/2025;conversao;midia1;tipo1;portabilidade;17898,17243;9380;1655;1203;86
11/04/2025;conversao;midia1;tipo1;pos-black;2253,114406;2126;469;273;16
11/04/2025;conversao;midia1;tipo1;tim-controle;5042,954275;3029;1415;1080;123
11/04/2025;conversao;midia4;tipo2;purchase;4414,1;68225;3761;1025;116
11/04/2025;conversao;midia6;tipo3;remarketing;2490;350071;869;554;5
11/04/2025;conversao;midia7;tipo3;smart;1638,69;526147;2093;831;3
12/04/2025;afiliados;midia3;tipo2;afiliados;11152,14237;1844202;6215;3727;2
12/04/2025;consideracao;midia1;tipo7;ace-android;4455,831355;1440982;23520;;
12/04/2025;consideracao;midia1;tipo7;aci-android;1563,003637;165190;12293;;
12/04/2025;conversao;midia5;tipo2;pmax;777,86;1134;105;74;2
12/04/2025;conversao;midia5;tipo2;remarketing;529,88;104423;873;274;3
12/04/2025;conversao;midia5;tipo1;1p-2p;376,199999;35380;278;139;4
12/04/2025;conversao;midia5;tipo1;exata;314,06;1695;156;89;1
12/04/2025;conversao;midia2;tipo4;asc;11385,36;742265;4139;2556;106
12/04/2025;conversao;midia2;tipo4;catalogo;36463,56;4308056;17817;40844;1123
12/04/2025;conversao;midia2;tipo4;migracao;25088,32;1930298;10488;4198;133
12/04/2025;conversao;midia2;tipo4;portabilidade;4605,01;323447;1565;949;29
12/04/2025;conversao;midia2;tipo4;remarketing;29794,42;2090909;11390;6193;229
12/04/2025;conversao;midia2;tipo5;whatsapp;2110,019999;100869;778;268;
12/04/2025;conversao;midia1;tipo2;pmax;52835,2277;3277101;37636;15074;150
12/04/2025;conversao;midia1;tipo2;remarketing;5121,408677;392916;2317;966;9
12/04/2025;conversao;midia1;tipo1;1p-2p;76719,84034;59215;12375;7740;413
12/04/2025;conversao;midia1;tipo1;3p;8291,403268;28781;1894;1374;30
12/04/2025;conversao;midia1;tipo1;exata;19925,99558;19786;5630;4110;156
12/04/2025;conversao;midia1;tipo1;portabilidade;17981,72554;6910;1608;1057;83
12/04/2025;conversao;midia1;tipo1;pos-black;2111,866435;1742;420;262;13
12/04/2025;conversao;midia1;tipo1;tim-controle;4314,668915;2677;1267;908;120
12/04/2025;conversao;midia4;tipo2;purchase;5435,49;74455;5701;1636;94
12/04/2025;conversao;midia6;tipo3;remarketing;2489,999999;388436;1131;788;5
12/04/2025;conversao;midia7;tipo3;smart;2759,91;875423;5291;1448;3
13/04/2025;afiliados;midia3;tipo2;afiliados;9833,501034;1716012;5471;3353;2
13/04/2025;consideracao;midia1;tipo7;ace-android;3402,34945;1185625;19289;;
13/04/2025;consideracao;midia1;tipo7;aci-android;1559,046511;170120;10034;;
13/04/2025;conversao;midia5;tipo2;pmax;256,09;1144;77;50;0
13/04/2025;conversao;midia5;tipo2;remarketing;435,74;82595;669;205;0
13/04/2025;conversao;midia5;tipo1;1p-2p;40,04;3711;32;31;0
13/04/2025;conversao;midia5;tipo1;exata;6,08;67;4;3;0
13/04/2025;conversao;midia2;tipo4;asc;14261,01;1103518;5185;3023;149
13/04/2025;conversao;midia2;tipo4;catalogo;46422,97;9375323;36316;54578;1309
13/04/2025;conversao;midia2;tipo4;migracao;33611,73;2777515;18543;5266;96
13/04/2025;conversao;midia2;tipo4;portabilidade;6288,35;459783;2276;1260;72
13/04/2025;conversao;midia2;tipo4;remarketing;32999,24;2183269;12638;5111;197
13/04/2025;conversao;midia2;tipo5;whatsapp;2017,11;80581;540;161;
13/04/2025;conversao;midia1;tipo2;pmax;128454,4647;17324007;288209;94684;147
13/04/2025;conversao;midia1;tipo2;remarketing;5088,812771;496824;3150;1095;5
13/04/2025;conversao;midia1;tipo1;1p-2p;65894,45511;48300;10742;6685;304
13/04/2025;conversao;midia1;tipo1;3p;8236,223611;24860;2041;1521;36
13/04/2025;conversao;midia1;tipo1;exata;16542,74181;15646;4521;3163;127
13/04/2025;conversao;midia1;tipo1;portabilidade;18053,83565;8172;1597;1060;107
13/04/2025;conversao;midia1;tipo1;pos-black;747,611146;708;163;105;5
13/04/2025;conversao;midia1;tipo1;tim-controle;4772,746915;2593;1228;854;81
13/04/2025;conversao;midia4;tipo2;purchase;4639,99;186762;11789;775;83
13/04/2025;conversao;midia6;tipo3;remarketing;2490;377679;1038;674;3
13/04/2025;conversao;midia7;tipo3;smart;1462,89;447235;2466;1076;1
14/04/2025;afiliados;midia3;tipo2;afiliados;7998,521766;1254913;4231;2822;2
14/04/2025;consideracao;midia1;tipo7;ace-android;8655,530428;1825660;19800;;
